"id","queue_id","service_id","counter_id","user_id","token_letter","token_number","called_date","started_at","ended_at","waiting_time","served_time","turn_around_time","created_at","updated_at","call_status_id"
"1097","964","1","2","13","W","44","2024-02-01","2024-02-01 14:49:01","2024-02-01 14:55:09","01:37:29","00:06:08","01:43:37","2024-02-01 14:49:01","2024-02-01 14:55:09","1"
"1098","979","2","7","11","NR","41","2024-02-01","2024-02-01 14:50:16","2024-02-01 15:02:40","01:26:37","00:12:24","01:39:01","2024-02-01 14:50:16","2024-02-01 15:02:40","1"
"1099","969","1","2","13","W","45","2024-02-01","2024-02-01 14:55:10","2024-02-01 15:02:10","01:40:59","00:07:00","01:47:59","2024-02-01 14:55:10","2024-02-01 15:02:10","1"
"1100","972","1","1","5","W","46","2024-02-01","2024-02-01 14:55:51","2024-02-01 14:56:08","01:40:01","00:00:17","01:40:18","2024-02-01 14:55:51","2024-02-01 14:56:08","1"
"1101","973","1","1","5","W","47","2024-02-01","2024-02-01 14:56:14","2024-02-01 14:56:36","01:39:30","00:00:22","01:39:52","2024-02-01 14:56:14","2024-02-01 14:56:36","1"
"1102","977","1","1","5","W","48","2024-02-01","2024-02-01 14:56:37","2024-02-01 15:11:15","01:36:11","00:14:38","01:50:49","2024-02-01 14:56:37","2024-02-01 15:11:15","1"
"1103","980","2","9","4","NR","42","2024-02-01","2024-02-01 14:57:18","2024-02-01 15:09:38","01:30:47","00:12:20","01:43:07","2024-02-01 14:57:18","2024-02-01 15:09:38","1"
"1104","978","1","3","10","W","49","2024-02-01","2024-02-01 15:00:51","2024-02-01 15:05:50","01:40:09","00:04:59","01:45:08","2024-02-01 15:00:51","2024-02-01 15:05:50","1"
"1105","984","1","2","13","W","50","2024-02-01","2024-02-01 15:02:17","2024-02-01 15:02:50","01:29:23","null","null","2024-02-01 15:02:17","2024-02-01 15:02:50","2"
"1106","988","1","2","13","W","51","2024-02-01","2024-02-01 15:02:52","2024-02-01 15:03:12","01:21:58","null","null","2024-02-01 15:02:52","2024-02-01 15:03:12","2"
"1108","981","2","7","11","NR","43","2024-02-01","2024-02-01 15:03:16","2024-02-01 15:19:08","01:31:56","00:15:52","01:47:48","2024-02-01 15:03:16","2024-02-01 15:19:08","1"
"1109","989","1","2","13","W","52","2024-02-01","2024-02-01 15:03:16","2024-02-01 15:03:58","01:22:02","null","null","2024-02-01 15:03:42","2024-02-01 15:03:58","2"
"1110","991","1","2","13","W","53","2024-02-01","2024-02-01 15:03:59","2024-02-01 15:06:23","01:17:55","00:02:24","01:20:19","2024-02-01 15:03:59","2024-02-01 15:06:23","1"
"1111","992","1","2","13","W","54","2024-02-01","2024-02-01 15:06:24","2024-02-01 15:06:45","01:17:44","null","null","2024-02-01 15:06:24","2024-02-01 15:06:45","2"
"1112","995","1","2","13","W","55","2024-02-01","2024-02-01 15:06:47","2024-02-01 15:07:09","01:15:18","null","null","2024-02-01 15:06:47","2024-02-01 15:07:09","2"
"1113","997","1","2","13","W","56","2024-02-01","2024-02-01 15:07:11","2024-02-01 15:27:49","01:08:44","00:20:38","01:29:22","2024-02-01 15:07:11","2024-02-01 15:27:49","1"
"1114","982","2","6","14","NR","44","2024-02-01","2024-02-01 15:09:56","2024-02-01 15:40:00","01:37:54","00:30:04","02:07:58","2024-02-01 15:09:56","2024-02-01 15:40:00","1"
"1115","983","2","9","4","NR","45","2024-02-01","2024-02-01 15:13:31","2024-02-01 15:23:18","01:40:52","00:09:47","01:50:39","2024-02-01 15:13:31","2024-02-01 15:23:18","1"
"1116","985","2","10","15","NR","46","2024-02-01","2024-02-01 15:15:11","2024-02-01 16:10:19","01:42:06","00:55:08","02:37:14","2024-02-01 15:15:11","2024-02-01 16:10:19","1"
"1117","998","1","3","10","W","57","2024-02-01","2024-02-01 15:18:17","2024-02-01 15:24:33","01:18:10","00:06:16","01:24:26","2024-02-01 15:18:17","2024-02-01 15:24:33","1"
"1118","1024","3","4","12","T","14","2024-02-01","2024-02-01 15:23:58","2024-02-01 15:44:13","00:38:44","00:20:15","00:58:59","2024-02-01 15:23:58","2024-02-01 15:44:13","1"
"1119","1003","1","3","10","W","58","2024-02-01","2024-02-01 15:24:39","2024-02-01 15:25:12","01:20:25","null","null","2024-02-01 15:24:39","2024-02-01 15:25:12","2"
"1120","1004","1","3","10","W","59","2024-02-01","2024-02-01 15:25:14","2024-02-01 15:25:34","01:19:30","null","null","2024-02-01 15:25:14","2024-02-01 15:25:34","2"
"1121","1006","1","3","10","W","60","2024-02-01","2024-02-01 15:25:35","2024-02-01 15:34:26","01:18:03","00:08:51","01:26:54","2024-02-01 15:25:35","2024-02-01 15:34:26","1"
"1125","1007","1","2","13","W","61","2024-02-01","2024-02-01 15:27:55","2024-02-01 15:36:36","01:19:59","00:08:41","01:28:40","2024-02-01 15:27:55","2024-02-01 15:36:36","1"
"1126","986","2","9","4","NR","47","2024-02-01","2024-02-01 15:26:58","2024-02-01 15:28:13","01:53:16","null","null","2024-02-01 15:28:02","2024-02-01 15:28:13","2"
"1127","987","2","9","4","NR","48","2024-02-01","2024-02-01 15:28:15","2024-02-01 15:44:22","01:48:46","00:16:07","02:04:53","2024-02-01 15:28:15","2024-02-01 15:44:22","1"
"1128","1008","1","1","5","W","62","2024-02-01","2024-02-01 15:31:56","2024-02-01 15:36:13","01:23:32","00:04:17","01:27:49","2024-02-01 15:31:56","2024-02-01 15:36:13","1"
"1129","990","2","7","11","NR","49","2024-02-01","2024-02-01 15:32:28","2024-02-01 15:50:29","01:48:17","00:18:01","02:06:18","2024-02-01 15:32:28","2024-02-01 15:50:29","1"
"1130","1009","1","3","10","W","63","2024-02-01","2024-02-01 15:35:04","2024-02-01 15:40:18","01:25:28","00:05:14","01:30:42","2024-02-01 15:35:04","2024-02-01 15:40:18","1"
"1132","1013","1","2","13","W","65","2024-02-01","2024-02-01 15:36:38","2024-02-01 15:53:04","01:16:46","00:16:26","01:33:12","2024-02-01 15:36:38","2024-02-01 15:53:04","1"
"1133","1012","1","1","5","W","64","2024-02-01","2024-02-01 15:36:15","2024-02-01 15:37:15","01:19:10","00:01:00","01:20:10","2024-02-01 15:36:57","2024-02-01 15:37:15","1"
"1134","1014","1","1","5","W","66","2024-02-01","2024-02-01 15:37:17","2024-02-01 15:46:53","01:12:50","00:09:36","01:22:26","2024-02-01 15:37:17","2024-02-01 15:46:53","1"
"1135","993","2","6","14","NR","50","2024-02-01","2024-02-01 15:40:03","2024-02-01 16:18:03","01:49:54","00:38:00","02:27:54","2024-02-01 15:40:03","2024-02-01 16:18:03","1"
"1136","1015","1","3","10","W","67","2024-02-01","2024-02-01 15:40:20","2024-02-01 15:53:20","01:12:59","00:13:00","01:25:59","2024-02-01 15:40:20","2024-02-01 15:53:20","1"
"1137","1016","1","1","5","W","68","2024-02-01","2024-02-01 15:46:54","2024-02-01 16:35:50","01:17:02","00:48:56","02:05:58","2024-02-01 15:46:54","2024-02-01 16:35:50","1"
"1138","994","2","7","11","NR","51","2024-02-01","2024-02-01 15:51:24","2024-02-01 16:07:16","02:01:00","00:15:52","02:16:52","2024-02-01 15:51:24","2024-02-01 16:07:16","1"
"1139","1018","1","2","13","W","69","2024-02-01","2024-02-01 15:54:42","2024-02-01 16:02:24","01:19:24","00:07:42","01:27:06","2024-02-01 15:54:42","2024-02-01 16:02:24","1"
"1140","996","2","9","4","NR","52","2024-02-01","2024-02-01 15:56:05","2024-02-01 16:07:13","01:58:33","00:11:08","02:09:41","2024-02-01 15:56:05","2024-02-01 16:07:13","1"
"1141","1019","1","3","10","W","70","2024-02-01","2024-02-01 15:59:09","2024-02-01 16:08:15","01:20:38","00:09:06","01:29:44","2024-02-01 15:59:09","2024-02-01 16:08:15","1"
"1142","1021","1","2","13","W","71","2024-02-01","2024-02-01 16:04:18","2024-02-01 16:20:54","01:25:05","00:16:36","01:41:41","2024-02-01 16:04:18","2024-02-01 16:20:54","1"
"1143","1022","1","3","10","W","72","2024-02-01","2024-02-01 16:08:17","2024-02-01 16:08:39","01:28:56","null","null","2024-02-01 16:08:17","2024-02-01 16:08:39","2"
"1144","999","2","9","4","NR","53","2024-02-01","2024-02-01 16:10:13","2024-02-01 16:21:51","02:08:35","00:11:38","02:20:13","2024-02-01 16:10:13","2024-02-01 16:21:51","1"
"1145","1027","1","3","10","W","73","2024-02-01","2024-02-01 16:10:36","2024-02-01 16:16:44","01:19:57","00:06:08","01:26:05","2024-02-01 16:10:36","2024-02-01 16:16:44","1"
"1146","1000","2","7","11","NR","54","2024-02-01","2024-02-01 16:16:31","2024-02-01 16:27:44","02:14:40","00:11:13","02:25:53","2024-02-01 16:16:31","2024-02-01 16:27:44","1"
"1147","1028","1","3","10","W","74","2024-02-01","2024-02-01 16:17:33","2024-02-01 16:32:53","01:25:57","00:15:20","01:41:17","2024-02-01 16:17:33","2024-02-01 16:32:53","1"
"1148","1001","2","6","14","NR","55","2024-02-01","2024-02-01 16:18:08","2024-02-01 16:40:01","02:15:26","00:21:53","02:37:19","2024-02-01 16:18:08","2024-02-01 16:40:01","1"
"1149","1030","1","2","13","W","75","2024-02-01","2024-02-01 16:21:25","2024-02-01 16:25:45","01:26:36","00:04:20","01:30:56","2024-02-01 16:21:25","2024-02-01 16:25:45","1"
"1150","1034","1","4","12","W","76","2024-02-01","2024-02-01 16:21:35","2024-02-01 16:31:32","00:59:04","00:09:57","01:09:01","2024-02-01 16:21:35","2024-02-01 16:31:32","1"
"1151","1002","2","10","15","NR","56","2024-02-01","2024-02-01 16:22:06","2024-02-01 17:08:45","02:18:02","00:46:39","03:04:41","2024-02-01 16:22:06","2024-02-01 17:08:45","1"
"1152","1005","2","9","4","NR","57","2024-02-01","2024-02-01 16:22:37","2024-02-01 16:33:06","02:16:45","00:10:29","02:27:14","2024-02-01 16:22:37","2024-02-01 16:33:06","1"
"1153","1035","1","2","13","W","77","2024-02-01","2024-02-01 16:25:48","2024-02-01 16:28:41","00:57:30","null","null","2024-02-01 16:25:48","2024-02-01 16:28:41","2"
"1154","1037","1","2","13","W","78","2024-02-01","2024-02-01 16:28:43","2024-02-01 16:42:00","00:55:57","00:13:17","01:09:14","2024-02-01 16:28:43","2024-02-01 16:42:00","1"
"1155","1038","1","4","12","W","79","2024-02-01","2024-02-01 16:31:34","2024-02-01 16:32:11","00:58:11","null","null","2024-02-01 16:31:34","2024-02-01 16:32:11","2"
"1156","1039","1","4","12","W","80","2024-02-01","2024-02-01 16:32:12","2024-02-01 16:32:26","00:55:41","null","null","2024-02-01 16:32:12","2024-02-01 16:32:26","2"
"1157","1040","1","4","12","W","81","2024-02-01","2024-02-01 16:32:28","2024-02-01 16:35:17","00:49:30","00:02:49","00:52:19","2024-02-01 16:32:28","2024-02-01 16:35:17","1"
"1158","1010","2","3","10","NR","58","2024-02-01","2024-02-01 16:34:07","2024-02-01 16:46:07","02:23:55","00:12:00","02:35:55","2024-02-01 16:34:07","2024-02-01 16:46:07","1"
"1159","1043","1","4","12","W","82","2024-02-01","2024-02-01 16:35:23","2024-02-01 16:46:47","00:35:31","00:11:24","00:46:55","2024-02-01 16:35:23","2024-02-01 16:46:47","1"
"1160","1011","2","9","4","NR","59","2024-02-01","2024-02-01 16:35:53","2024-02-01 16:52:21","02:20:33","00:16:28","02:37:01","2024-02-01 16:35:53","2024-02-01 16:52:21","1"
"1162","1045","1","1","5","W","83","2024-02-01","2024-02-01 16:35:54","2024-02-01 16:36:24","00:32:03","00:00:30","00:32:33","2024-02-01 16:36:17","2024-02-01 16:36:24","1"
"1163","1017","2","1","5","NR","60","2024-02-01","2024-02-01 16:36:41","2024-02-01 17:00:02","02:03:59","00:23:21","02:27:20","2024-02-01 16:36:41","2024-02-01 17:00:02","1"
"1164","1020","2","2","13","NR","61","2024-02-01","2024-02-01 16:43:07","2024-02-01 16:53:57","02:04:19","00:10:50","02:15:09","2024-02-01 16:43:07","2024-02-01 16:53:57","1"
"1165","1023","2","7","11","NR","62","2024-02-01","2024-02-01 16:44:20","2024-02-01 16:44:46","02:04:27","null","null","2024-02-01 16:44:20","2024-02-01 16:44:46","2"
"1166","1025","2","7","11","NR","63","2024-02-01","2024-02-01 16:44:50","2024-02-01 16:59:00","01:58:08","00:14:10","02:12:18","2024-02-01 16:44:50","2024-02-01 16:59:00","1"
"1167","1026","2","6","14","NR","64","2024-02-01","2024-02-01 16:45:50","2024-02-01 17:05:12","01:58:56","00:19:22","02:18:18","2024-02-01 16:45:50","2024-02-01 17:05:12","1"
"1168","1051","1","4","12","W","84","2024-02-01","2024-02-01 16:46:51","2024-02-01 16:57:43","00:03:21","00:10:52","00:14:13","2024-02-01 16:46:51","2024-02-01 16:57:43","1"
"1169","1029","2","3","10","NR","65","2024-02-01","2024-02-01 16:47:26","2024-02-01 17:04:08","01:55:05","00:16:42","02:11:47","2024-02-01 16:47:26","2024-02-01 17:04:08","1"
"1170","1031","2","9","4","NR","66","2024-02-01","2024-02-01 16:52:31","2024-02-01 17:05:36","01:57:07","00:13:05","02:10:12","2024-02-01 16:52:31","2024-02-01 17:05:36","1"
"1171","1032","2","2","13","NR","67","2024-02-01","2024-02-01 16:54:25","2024-02-01 17:12:29","01:52:49","00:18:04","02:10:53","2024-02-01 16:54:25","2024-02-01 17:12:29","1"
"1172","1052","1","4","12","W","85","2024-02-01","2024-02-01 16:57:54","2024-02-01 17:09:23","00:13:40","00:11:29","00:25:09","2024-02-01 16:57:54","2024-02-01 17:09:23","1"
"1173","1033","2","1","5","NR","68","2024-02-01","2024-02-01 17:00:08","2024-02-01 17:00:29","01:43:47","00:00:21","01:44:08","2024-02-01 17:00:08","2024-02-01 17:00:29","1"
"1174","1036","2","1","5","NR","69","2024-02-01","2024-02-01 17:00:30","2024-02-01 17:11:25","01:28:32","00:10:55","01:39:27","2024-02-01 17:00:30","2024-02-01 17:11:25","1"
"1175","1041","2","7","11","NR","70","2024-02-01","2024-02-01 17:05:06","2024-02-01 17:23:23","01:07:59","00:18:17","01:26:16","2024-02-01 17:05:06","2024-02-01 17:23:23","1"
"1176","1042","2","6","14","NR","71","2024-02-01","2024-02-01 17:05:15","2024-02-01 17:29:44","01:07:10","00:24:29","01:31:39","2024-02-01 17:05:15","2024-02-01 17:29:44","1"
"1179","1044","2","9","4","NR","72","2024-02-01","2024-02-01 17:10:02","2024-02-01 17:23:12","01:09:38","00:13:10","01:22:48","2024-02-01 17:10:21","2024-02-01 17:23:12","1"
"1180","1046","2","2","13","NR","73","2024-02-01","2024-02-01 17:12:34","2024-02-01 17:12:50","00:54:04","null","null","2024-02-01 17:12:34","2024-02-01 17:12:50","2"
"1181","1047","2","10","15","NR","74","2024-02-01","2024-02-01 17:17:21","2024-02-01 17:25:20","00:57:25","00:07:59","01:05:24","2024-02-01 17:17:21","2024-02-01 17:25:20","1"
"1182","1048","2","2","13","NR","75","2024-02-01","2024-02-01 17:17:59","null","00:54:02","null","null","2024-02-01 17:17:59","2024-02-01 17:17:59","null"
"1183","1053","1","4","12","W","86","2024-02-01","2024-02-01 17:20:34","2024-02-01 17:21:12","00:33:44","null","null","2024-02-01 17:20:34","2024-02-01 17:21:12","2"
"1184","1054","1","4","12","W","87","2024-02-01","2024-02-01 17:21:14","2024-02-01 17:21:45","00:32:43","null","null","2024-02-01 17:21:14","2024-02-01 17:21:45","2"
"1185","1049","2","3","10","NR","76","2024-02-01","2024-02-01 17:21:55","2024-02-01 17:32:03","00:47:20","00:10:08","00:57:28","2024-02-01 17:21:55","2024-02-01 17:32:03","1"
"1186","1050","2","7","11","NR","77","2024-02-01","2024-02-01 17:25:00","2024-02-01 17:38:15","00:48:20","00:13:15","01:01:35","2024-02-01 17:25:00","2024-02-01 17:38:15","1"
"1187","1055","1","2","13","W","1","2024-02-02","2024-02-02 09:14:48","2024-02-02 09:24:15","00:01:28","00:09:27","00:10:55","2024-02-02 09:14:48","2024-02-02 09:24:15","1"
"1188","1056","1","4","12","W","2","2024-02-02","2024-02-02 09:14:50","2024-02-02 09:27:39","00:01:14","00:12:49","00:14:03","2024-02-02 09:14:50","2024-02-02 09:27:39","1"
"1189","1057","1","2","13","W","3","2024-02-02","2024-02-02 09:24:16","2024-02-02 09:47:50","00:10:28","00:23:34","00:34:02","2024-02-02 09:24:16","2024-02-02 09:47:50","1"
"1190","1059","2","6","14","NR","1","2024-02-02","2024-02-02 09:27:36","2024-02-02 10:02:43","00:02:09","00:35:07","00:37:16","2024-02-02 09:27:36","2024-02-02 10:02:43","1"
"1191","1058","1","4","12","W","4","2024-02-02","2024-02-02 09:29:44","2024-02-02 09:44:42","00:08:17","00:14:58","00:23:15","2024-02-02 09:29:44","2024-02-02 09:44:42","1"
"1192","1064","2","4","12","NR","2","2024-02-02","2024-02-02 09:44:54","2024-02-02 10:04:26","00:00:55","00:19:32","00:20:27","2024-02-02 09:44:54","2024-02-02 10:04:26","1"
"1193","1060","1","2","13","W","5","2024-02-02","2024-02-02 09:48:10","2024-02-02 09:58:17","00:19:55","00:10:07","00:30:02","2024-02-02 09:48:10","2024-02-02 09:58:17","1"
"1194","1061","1","7","8","W","6","2024-02-02","2024-02-02 09:48:33","2024-02-02 09:50:45","00:13:53","00:02:12","00:16:05","2024-02-02 09:48:33","2024-02-02 09:50:45","1"
"1195","1062","1","7","8","W","7","2024-02-02","2024-02-02 09:50:47","2024-02-02 09:58:42","00:09:07","00:07:55","00:17:02","2024-02-02 09:50:47","2024-02-02 09:58:42","1"
"1196","1063","1","9","4","W","8","2024-02-02","2024-02-02 09:53:37","2024-02-02 09:57:34","00:10:23","00:03:57","00:14:20","2024-02-02 09:53:37","2024-02-02 09:57:34","1"
"1197","1066","2","6","14","NR","3","2024-02-02","2024-02-02 10:02:52","2024-02-02 10:29:53","00:02:56","00:27:01","00:29:57","2024-02-02 10:02:52","2024-02-02 10:29:53","1"
"1198","1065","1","7","8","W","9","2024-02-02","2024-02-02 10:04:13","2024-02-02 10:14:07","00:12:52","00:09:54","00:22:46","2024-02-02 10:04:13","2024-02-02 10:14:07","1"
"1199","1067","1","4","12","W","10","2024-02-02","2024-02-02 10:09:17","2024-02-02 10:16:00","00:00:36","00:06:43","00:07:19","2024-02-02 10:09:17","2024-02-02 10:16:00","1"
"1200","1068","1","4","12","W","11","2024-02-02","2024-02-02 10:21:04","2024-02-02 10:37:34","00:04:19","00:16:30","00:20:49","2024-02-02 10:21:04","2024-02-02 10:37:34","1"
"1203","1069","1","9","4","W","12","2024-02-02","2024-02-02 10:21:38","2024-02-02 10:22:53","00:03:32","null","null","2024-02-02 10:22:39","2024-02-02 10:22:53","2"
"1204","1070","1","2","13","W","13","2024-02-02","2024-02-02 10:25:17","2024-02-02 10:38:01","00:01:43","00:12:44","00:14:27","2024-02-02 10:25:17","2024-02-02 10:38:01","1"
"1205","1071","1","9","4","W","14","2024-02-02","2024-02-02 10:26:35","2024-02-02 10:31:42","00:01:02","00:05:07","00:06:09","2024-02-02 10:26:35","2024-02-02 10:31:42","1"
"1206","1072","2","6","14","NR","4","2024-02-02","2024-02-02 10:37:38","2024-02-02 10:37:57","00:02:24","null","null","2024-02-02 10:37:38","2024-02-02 10:37:57","2"
"1207","1073","2","6","14","NR","5","2024-02-02","2024-02-02 10:38:00","2024-02-02 11:12:20","00:02:40","00:34:20","00:37:00","2024-02-02 10:38:00","2024-02-02 11:12:20","1"
"1208","1076","2","7","8","NR","6","2024-02-02","2024-02-02 11:05:06","2024-02-02 11:20:28","00:16:30","00:15:22","00:31:52","2024-02-02 11:05:06","2024-02-02 11:20:28","1"
"1209","1074","1","4","12","W","15","2024-02-02","2024-02-02 11:06:11","2024-02-02 11:06:34","00:20:28","null","null","2024-02-02 11:06:11","2024-02-02 11:06:34","2"
"1210","1075","1","4","12","W","16","2024-02-02","2024-02-02 11:06:36","2024-02-02 11:18:37","00:18:50","00:12:01","00:30:51","2024-02-02 11:06:36","2024-02-02 11:18:37","1"
"1211","1077","2","6","14","NR","7","2024-02-02","2024-02-02 11:14:26","2024-02-02 11:53:50","00:06:44","00:39:24","00:46:08","2024-02-02 11:14:26","2024-02-02 11:53:50","1"
"1215","1078","2","9","4","NR","8","2024-02-02","2024-02-02 11:16:18","2024-02-02 11:43:48","00:08:30","00:27:30","00:36:00","2024-02-02 11:18:29","2024-02-02 11:43:48","1"
"1216","1079","2","4","12","NR","9","2024-02-02","2024-02-02 11:20:06","2024-02-02 11:20:47","00:12:09","null","null","2024-02-02 11:20:06","2024-02-02 11:20:47","2"
"1217","1080","1","3","10","W","17","2024-02-02","2024-02-02 11:20:22","2024-02-02 11:25:08","00:09:09","00:04:46","00:13:55","2024-02-02 11:20:22","2024-02-02 11:25:08","1"
"1218","1085","2","4","12","NR","10","2024-02-02","2024-02-02 11:20:49","2024-02-02 11:38:07","00:00:34","00:17:18","00:17:52","2024-02-02 11:20:49","2024-02-02 11:38:07","1"
"1219","1081","1","8","7","W","18","2024-02-02","2024-02-02 11:22:29","2024-02-02 11:39:39","00:09:00","00:17:10","00:26:10","2024-02-02 11:22:29","2024-02-02 11:39:39","1"
"1221","1082","1","3","10","W","19","2024-02-02","2024-02-02 11:25:09","2024-02-02 11:31:50","00:09:48","00:06:41","00:16:29","2024-02-02 11:30:47","2024-02-02 11:31:50","1"
"1222","1083","1","3","10","W","20","2024-02-02","2024-02-02 11:31:53","2024-02-02 11:40:27","00:15:30","00:08:34","00:24:04","2024-02-02 11:31:53","2024-02-02 11:40:27","1"
"1223","1084","1","3","10","W","21","2024-02-02","2024-02-02 11:41:47","2024-02-02 11:46:48","00:23:20","00:05:01","00:28:21","2024-02-02 11:41:47","2024-02-02 11:46:48","1"
"1224","1087","2","10","15","NR","11","2024-02-02","2024-02-02 11:46:27","null","00:21:31","null","null","2024-02-02 11:46:27","2024-02-02 11:46:27","null"
"1225","1086","1","3","10","W","22","2024-02-02","2024-02-02 11:46:52","2024-02-02 11:47:39","00:25:49","null","null","2024-02-02 11:46:52","2024-02-02 11:47:39","2"
"1226","1088","1","3","10","W","23","2024-02-02","2024-02-02 11:47:41","2024-02-02 12:20:10","00:20:38","00:32:29","00:53:07","2024-02-02 11:47:41","2024-02-02 12:20:10","1"
"1227","1092","2","9","4","NR","12","2024-02-02","2024-02-02 11:48:14","2024-02-02 12:02:17","00:15:27","00:14:03","00:29:30","2024-02-02 11:48:14","2024-02-02 12:02:17","1"
